,City,Latitude,Longitude,Max Temperature,Humidity,Cloudiness,Wind Speed,Date
1565,orange cove,37.6,-119.0,60.26,33,1,1.01,2020-08-08
1566,clovis,37.6,-119.2,62.2,33,1,3.06,2020-08-08
1567,clovis,37.6,-119.4,62.82,33,1,3.67,2020-08-08
1568,clovis,37.6,-119.6,62.76,33,1,4.41,2020-08-08
1569,chowchilla,37.6,-119.8,64.92,81,80,5.35,2020-08-08
1570,chowchilla,37.6,-120.0,68.67,64,1,4.7,2020-08-08
1571,merced,37.6,-120.2,70.21,56,1,3.36,2020-08-08
1572,merced,37.6,-120.4,71.17,56,1,3.36,2020-08-08
1573,livingston,37.6,-120.6,71.19,47,1,4.7,2020-08-08
1574,turlock,37.6,-120.8,71.24,47,1,4.7,2020-08-08
1575,modesto,37.6,-121.0,71.38,47,1,4.7,2020-08-08
1576,patterson,37.6,-121.2,69.96,47,1,4.7,2020-08-08
1577,tracy,37.6,-121.4,68.38,40,1,18.34,2020-08-08
1578,livermore,37.6,-121.6,65.55,59,1,3.36,2020-08-08
1579,livermore,37.6,-121.8,63.99,59,1,3.36,2020-08-08
1580,union city,37.6,-122.0,61.88,72,1,5.82,2020-08-08
1581,foster city,37.6,-122.2,59.54,72,1,5.82,2020-08-08
1582,millbrae,37.6,-122.4,57.7,87,20,11.41,2020-08-08
1583,pacifica,37.6,-122.6,56.82,93,90,9.17,2020-08-08
1584,pacifica,37.6,-122.8,56.21,93,90,9.17,2020-08-08
1585,pacifica,37.6,-123.0,56.25,93,90,9.17,2020-08-08
1586,pacifica,37.6,-123.2,56.35,93,90,9.17,2020-08-08
1587,mill valley,37.6,-123.4,57.36,86,0,13.09,2020-08-08
1588,mill valley,37.6,-123.6,57.97,86,0,17.05,2020-08-08
1589,mill valley,37.6,-123.8,58.82,85,0,20.78,2020-08-08
1590,san anselmo,37.6,-124.0,59.59,84,0,23.73,2020-08-08
1591,healdsburg,37.6,-124.2,60.31,83,0,25.08,2020-08-08
1592,healdsburg,37.6,-124.4,60.96,83,0,26.37,2020-08-08
1593,healdsburg,37.6,-124.6,61.57,82,0,27.51,2020-08-08
1594,healdsburg,37.6,-124.8,62.11,82,0,28.57,2020-08-08
1595,saint george,37.8,-114.0,55.0,22,0,1.01,2020-08-08
1596,saint george,37.8,-114.2,55.0,22,0,1.01,2020-08-08
1597,saint george,37.8,-114.4,55.0,22,0,1.01,2020-08-08
1598,saint george,37.8,-114.6,55.31,32,0,3.67,2020-08-08
1599,saint george,37.8,-114.8,61.11,23,0,3.29,2020-08-08
1600,saint george,37.8,-115.0,60.98,23,0,2.95,2020-08-08
1601,sunrise manor,37.8,-115.2,63.45,21,0,3.76,2020-08-08
1602,sunrise manor,37.8,-115.4,62.74,22,0,4.68,2020-08-08
1603,pahrump,37.8,-115.6,59.76,25,0,3.96,2020-08-08
1604,pahrump,37.8,-115.8,64.76,23,0,2.24,2020-08-08
1605,pahrump,37.8,-116.0,63.03,26,0,2.71,2020-08-08
1606,pahrump,37.8,-116.2,63.18,27,0,3.0,2020-08-08
1607,pahrump,37.8,-116.4,62.6,16,1,6.93,2020-08-08
1608,pahrump,37.8,-116.6,62.6,16,1,6.93,2020-08-08
1609,pahrump,37.8,-116.8,62.6,16,1,6.93,2020-08-08
1610,pahrump,37.8,-117.0,64.47,16,1,6.93,2020-08-08
1611,pahrump,37.8,-117.2,64.71,16,1,6.93,2020-08-08
1612,pahrump,37.8,-117.4,64.74,16,1,6.93,2020-08-08
1613,fallon,37.8,-117.6,64.81,16,1,6.93,2020-08-08
1614,orange cove,37.8,-117.8,68.79,13,1,11.41,2020-08-08
1615,orange cove,37.8,-118.0,78.8,13,1,11.41,2020-08-08
1616,orange cove,37.8,-118.2,68.61,13,1,11.41,2020-08-08
1617,orange cove,37.8,-118.4,65.01,13,1,11.41,2020-08-08
1618,orange cove,37.8,-118.6,63.5,33,1,2.8,2020-08-08
1619,orange cove,37.8,-118.8,60.46,33,1,4.07,2020-08-08
1620,clovis,37.8,-119.0,55.49,33,1,2.82,2020-08-08
1621,clovis,37.8,-119.2,57.72,33,1,2.64,2020-08-08
1622,clovis,37.8,-119.4,59.29,33,1,3.04,2020-08-08
1623,chowchilla,37.8,-119.6,61.36,46,1,4.61,2020-08-08
1624,chowchilla,37.8,-119.8,63.3,52,1,5.91,2020-08-08
1625,merced,37.8,-120.0,66.99,52,1,4.76,2020-08-08
1626,merced,37.8,-120.2,68.31,52,1,4.47,2020-08-08
1627,oakdale,37.8,-120.4,69.46,52,1,4.27,2020-08-08
1628,oakdale,37.8,-120.6,69.87,52,1,5.61,2020-08-08
1629,oakdale,37.8,-120.8,70.79,47,1,4.7,2020-08-08
1630,riverbank,37.8,-121.0,70.75,47,1,4.7,2020-08-08
1631,manteca,37.8,-121.2,70.65,40,1,8.05,2020-08-08
1632,tracy,37.8,-121.4,69.42,40,1,8.05,2020-08-08
1633,brentwood,37.8,-121.6,66.92,40,1,18.34,2020-08-08
1634,livermore,37.8,-121.8,65.34,59,1,3.36,2020-08-08
1635,danville,37.8,-122.0,63.68,72,1,5.82,2020-08-08
1636,piedmont,37.8,-122.2,59.18,82,40,9.17,2020-08-08
1637,san francisco,37.8,-122.4,56.41,93,0,5.37,2020-08-08
1638,mill valley,37.8,-122.6,56.37,99,0,8.99,2020-08-08
1639,mill valley,37.8,-122.8,56.46,71,0,4.61,2020-08-08
1640,mill valley,37.8,-123.0,56.88,71,0,5.41,2020-08-08
1641,san anselmo,37.8,-123.2,56.84,88,0,1.01,2020-08-08
1642,san anselmo,37.8,-123.4,57.0,88,0,1.01,2020-08-08
1643,rohnert park,37.8,-123.6,57.4,86,0,18.14,2020-08-08
1644,rohnert park,37.8,-123.8,58.26,85,0,21.59,2020-08-08
1645,healdsburg,37.8,-124.0,59.16,84,0,23.96,2020-08-08
1646,healdsburg,37.8,-124.2,59.92,83,0,25.5,2020-08-08
1647,healdsburg,37.8,-124.4,60.64,83,0,27.02,2020-08-08
1648,healdsburg,37.8,-124.6,61.29,82,0,28.25,2020-08-08
1649,ukiah,37.8,-124.8,61.83,82,0,29.17,2020-08-08
1650,saint george,38.0,-114.0,55.0,22,0,1.01,2020-08-08
1651,saint george,38.0,-114.2,55.0,22,0,1.01,2020-08-08
1652,saint george,38.0,-114.4,56.17,32,0,4.81,2020-08-08
1653,saint george,38.0,-114.6,50.47,33,0,4.23,2020-08-08
1654,saint george,38.0,-114.8,59.56,25,0,2.73,2020-08-08
1655,saint george,38.0,-115.0,59.16,25,0,2.89,2020-08-08
1656,sunrise manor,38.0,-115.2,61.56,23,0,3.67,2020-08-08
1657,sunrise manor,38.0,-115.4,61.72,23,0,2.75,2020-08-08
1658,pahrump,38.0,-115.6,60.78,25,0,2.17,2020-08-08
1659,pahrump,38.0,-115.8,58.78,27,0,2.51,2020-08-08
1660,pahrump,38.0,-116.0,68.02,20,0,4.74,2020-08-08
1661,pahrump,38.0,-116.2,61.79,27,0,4.43,2020-08-08
1662,pahrump,38.0,-116.4,62.6,16,1,6.93,2020-08-08
1663,pahrump,38.0,-116.6,62.6,16,1,6.93,2020-08-08
1664,pahrump,38.0,-116.8,62.6,16,1,6.93,2020-08-08
1665,pahrump,38.0,-117.0,62.6,16,1,6.93,2020-08-08
1666,fallon,38.0,-117.2,62.6,16,1,6.93,2020-08-08
1667,fallon,38.0,-117.4,62.6,16,1,6.93,2020-08-08
1668,fallon,38.0,-117.6,62.6,16,1,6.93,2020-08-08
1669,fallon,38.0,-117.8,62.6,16,1,6.93,2020-08-08
1670,fallon,38.0,-118.0,68.65,22,0,1.25,2020-08-08
1671,fallon,38.0,-118.2,57.2,33,1,1.88,2020-08-08
1672,fallon,38.0,-118.4,63.81,33,1,2.21,2020-08-08
1673,fallon,38.0,-118.6,58.01,33,1,2.8,2020-08-08
1674,orange cove,38.0,-118.8,56.84,33,1,2.53,2020-08-08
1675,south lake tahoe,38.0,-119.0,54.86,33,1,5.23,2020-08-08
1676,south lake tahoe,38.0,-119.2,53.4,46,1,3.56,2020-08-08
1677,south lake tahoe,38.0,-119.4,54.27,46,1,4.25,2020-08-08
1678,south lake tahoe,38.0,-119.6,57.6,46,1,6.06,2020-08-08
1679,south lake tahoe,38.0,-119.8,60.03,46,1,6.11,2020-08-08
1680,merced,38.0,-120.0,63.46,52,1,5.23,2020-08-08
1681,oakdale,38.0,-120.2,66.45,52,1,5.32,2020-08-08
1682,oakdale,38.0,-120.4,67.17,52,1,4.97,2020-08-08
1683,oakdale,38.0,-120.6,68.68,52,1,5.1,2020-08-08
1684,oakdale,38.0,-120.8,69.03,49,1,5.97,2020-08-08
1685,garden acres,38.0,-121.0,70.14,40,1,8.05,2020-08-08
1686,garden acres,38.0,-121.2,70.63,40,1,8.05,2020-08-08
1687,country club,38.0,-121.4,69.62,40,1,8.05,2020-08-08
1688,oakley,38.0,-121.6,68.88,40,1,18.34,2020-08-08
1689,antioch,38.0,-121.8,66.22,56,1,9.17,2020-08-08
1690,concord,38.0,-122.0,64.22,56,1,9.17,2020-08-08
1691,benicia,38.0,-122.2,62.33,56,1,9.17,2020-08-08
1692,san pablo,38.0,-122.4,58.12,87,1,9.17,2020-08-08
1693,san anselmo,38.0,-122.6,57.49,87,1,9.17,2020-08-08
1694,san anselmo,38.0,-122.8,56.77,87,1,9.17,2020-08-08
1695,petaluma,38.0,-123.0,55.6,87,1,9.17,2020-08-08
1696,rohnert park,38.0,-123.2,55.83,87,1,9.17,2020-08-08
1697,rohnert park,38.0,-123.4,54.75,96,0,14.32,2020-08-08
1698,healdsburg,38.0,-123.6,53.01,96,0,18.48,2020-08-08
1699,healdsburg,38.0,-123.8,57.72,85,0,21.94,2020-08-08
1700,healdsburg,38.0,-124.0,58.73,84,0,24.56,2020-08-08
1701,healdsburg,38.0,-124.2,59.59,83,0,26.96,2020-08-08
1702,healdsburg,38.0,-124.4,60.35,82,0,28.39,2020-08-08
1703,ukiah,38.0,-124.6,61.0,82,0,29.12,2020-08-08
1704,ukiah,38.0,-124.8,61.57,82,0,29.57,2020-08-08
1705,cedar city,38.2,-114.0,58.42,26,0,5.73,2020-08-08
1706,cedar city,38.2,-114.2,57.72,28,0,4.03,2020-08-08
1707,saint george,38.2,-114.4,54.84,30,0,4.59,2020-08-08
1708,saint george,38.2,-114.6,56.88,27,0,4.16,2020-08-08
1709,saint george,38.2,-114.8,58.51,26,0,2.73,2020-08-08
1710,saint george,38.2,-115.0,60.46,24,0,3.83,2020-08-08
1711,saint george,38.2,-115.2,62.56,23,0,3.29,2020-08-08
1712,sunrise manor,38.2,-115.4,64.36,22,0,3.31,2020-08-08
1713,pahrump,38.2,-115.6,59.25,26,0,3.83,2020-08-08
1714,pahrump,38.2,-115.8,69.01,19,0,4.7,2020-08-08
1715,pahrump,38.2,-116.0,69.33,19,0,5.5,2020-08-08
1716,pahrump,38.2,-116.2,66.09,23,0,3.71,2020-08-08
1717,pahrump,38.2,-116.4,62.6,16,1,6.93,2020-08-08
1718,pahrump,38.2,-116.6,62.6,16,1,6.93,2020-08-08
1719,pahrump,38.2,-116.8,62.6,16,1,6.93,2020-08-08
1720,fallon,38.2,-117.0,62.6,16,1,6.93,2020-08-08
1721,fallon,38.2,-117.2,62.6,16,1,6.93,2020-08-08
1722,fallon,38.2,-117.4,62.6,16,1,6.93,2020-08-08
1723,fallon,38.2,-117.6,62.6,16,1,6.93,2020-08-08
1724,fallon,38.2,-117.8,62.6,16,1,6.93,2020-08-08
1725,fallon,38.2,-118.0,73.4,16,0,4.7,2020-08-08
1726,fallon,38.2,-118.2,73.4,16,0,4.7,2020-08-08
1727,fallon,38.2,-118.4,73.4,16,0,4.7,2020-08-08
1728,fallon,38.2,-118.6,60.15,16,1,4.7,2020-08-08
1729,fallon,38.2,-118.8,58.06,16,4,4.7,2020-08-08
1730,south lake tahoe,38.2,-119.0,57.2,46,1,4.07,2020-08-08
1731,south lake tahoe,38.2,-119.2,55.26,46,1,3.02,2020-08-08
1732,south lake tahoe,38.2,-119.4,53.04,46,1,2.21,2020-08-08
1733,south lake tahoe,38.2,-119.6,55.63,46,1,3.36,2020-08-08
1734,south lake tahoe,38.2,-119.8,59.52,46,1,4.32,2020-08-08
1735,south lake tahoe,38.2,-120.0,62.33,52,1,5.61,2020-08-08
1736,south lake tahoe,38.2,-120.2,65.08,52,1,7.05,2020-08-08
1737,oakdale,38.2,-120.4,66.31,52,1,5.68,2020-08-08
1738,oakdale,38.2,-120.6,68.14,49,1,3.78,2020-08-08
1739,oakdale,38.2,-120.8,68.9,49,1,2.66,2020-08-08
1740,lodi,38.2,-121.0,70.3,49,1,2.95,2020-08-08
1741,lodi,38.2,-121.2,70.52,40,1,8.05,2020-08-08
1742,galt,38.2,-121.4,70.3,40,1,8.05,2020-08-08
1743,oakley,38.2,-121.6,69.24,72,1,23.04,2020-08-08
1744,pittsburg,38.2,-121.8,67.84,72,1,23.04,2020-08-08
1745,suisun city,38.2,-122.0,65.86,72,1,23.04,2020-08-08
1746,american canyon,38.2,-122.2,63.72,82,1,10.29,2020-08-08
1747,sonoma,38.2,-122.4,59.29,82,1,10.29,2020-08-08
1748,petaluma,38.2,-122.6,57.07,100,75,3.36,2020-08-08
1749,petaluma,38.2,-122.8,56.79,100,75,3.36,2020-08-08
1750,rohnert park,38.2,-123.0,56.82,100,75,3.36,2020-08-08
1751,windsor,38.2,-123.2,56.7,87,1,5.82,2020-08-08
1752,healdsburg,38.2,-123.4,55.74,87,1,5.82,2020-08-08
1753,healdsburg,38.2,-123.6,54.59,96,0,19.15,2020-08-08
1754,healdsburg,38.2,-123.8,52.43,91,0,1.99,2020-08-08
1755,healdsburg,38.2,-124.0,58.3,84,0,26.06,2020-08-08
1756,ukiah,38.2,-124.2,59.27,83,0,27.78,2020-08-08
1757,ukiah,38.2,-124.4,60.06,83,0,28.74,2020-08-08
1758,ukiah,38.2,-124.6,60.76,83,0,29.37,2020-08-08
1759,ukiah,38.2,-124.8,61.43,82,0,29.97,2020-08-08
1760,cedar city,38.4,-114.0,58.53,26,0,6.6,2020-08-08
1761,cedar city,38.4,-114.2,57.9,27,0,5.3,2020-08-08
1762,cedar city,38.4,-114.4,55.45,29,0,5.19,2020-08-08
1763,saint george,38.4,-114.6,58.08,26,0,4.34,2020-08-08
1764,saint george,38.4,-114.8,54.82,30,0,2.89,2020-08-08
1765,saint george,38.4,-115.0,60.33,25,0,3.85,2020-08-08
1766,saint george,38.4,-115.2,64.51,22,0,4.25,2020-08-08
1767,sunrise manor,38.4,-115.4,61.21,24,0,4.81,2020-08-08
1768,pahrump,38.4,-115.6,71.82,17,0,4.29,2020-08-08
1769,pahrump,38.4,-115.8,72.61,17,0,5.1,2020-08-08
1770,pahrump,38.4,-116.0,68.22,20,0,5.7,2020-08-08
1771,pahrump,38.4,-116.2,66.0,23,0,3.58,2020-08-08
1772,pahrump,38.4,-116.4,59.34,29,0,3.22,2020-08-08
1773,pahrump,38.4,-116.6,62.6,16,1,6.93,2020-08-08
1774,fallon,38.4,-116.8,62.6,16,1,6.93,2020-08-08
1775,fallon,38.4,-117.0,62.6,16,1,6.93,2020-08-08
1776,fallon,38.4,-117.2,62.6,16,1,6.93,2020-08-08
1777,fallon,38.4,-117.4,62.6,16,1,6.93,2020-08-08
1778,fallon,38.4,-117.6,62.6,16,1,6.93,2020-08-08
1779,fallon,38.4,-117.8,68.59,21,0,2.91,2020-08-08
1780,fallon,38.4,-118.0,73.4,16,0,4.7,2020-08-08
1781,fallon,38.4,-118.2,73.4,16,0,4.7,2020-08-08
1782,fallon,38.4,-118.4,73.4,16,0,4.7,2020-08-08
1783,fallon,38.4,-118.6,63.28,16,7,4.7,2020-08-08
1784,fallon,38.4,-118.8,61.11,16,25,4.7,2020-08-08
1785,carson city,38.4,-119.0,62.28,16,52,4.7,2020-08-08
1786,south lake tahoe,38.4,-119.2,61.65,46,1,2.33,2020-08-08
1787,south lake tahoe,38.4,-119.4,58.59,46,1,1.45,2020-08-08
1788,south lake tahoe,38.4,-119.6,57.94,46,1,0.38,2020-08-08
1789,south lake tahoe,38.4,-119.8,59.34,46,1,2.68,2020-08-08
1790,south lake tahoe,38.4,-120.0,61.21,46,1,5.68,2020-08-08
1791,south lake tahoe,38.4,-120.2,64.49,52,1,6.73,2020-08-08
1792,placerville,38.4,-120.4,65.95,49,1,6.13,2020-08-08
1793,placerville,38.4,-120.6,66.85,52,1,4.81,2020-08-08
1794,cameron park,38.4,-120.8,68.05,52,1,3.24,2020-08-08
1795,cameron park,38.4,-121.0,70.74,52,1,1.54,2020-08-08
1796,elk grove,38.4,-121.2,70.75,60,1,3.36,2020-08-08
1797,elk grove,38.4,-121.4,70.81,60,1,3.36,2020-08-08
1798,west sacramento,38.4,-121.6,70.93,60,1,3.36,2020-08-08
1799,dixon,38.4,-121.8,68.95,56,1,6.33,2020-08-08
1800,vacaville,38.4,-122.0,67.71,56,1,7.02,2020-08-08
1801,napa,38.4,-122.2,61.11,56,1,4.36,2020-08-08
1802,sonoma,38.4,-122.4,58.51,82,1,10.29,2020-08-08
1803,rohnert park,38.4,-122.6,56.79,100,75,3.36,2020-08-08
1804,roseland,38.4,-122.8,56.43,87,1,5.82,2020-08-08
1805,windsor,38.4,-123.0,56.44,87,1,5.82,2020-08-08
1806,healdsburg,38.4,-123.2,56.52,87,1,5.82,2020-08-08
1807,healdsburg,38.4,-123.4,56.08,87,1,5.82,2020-08-08
1808,healdsburg,38.4,-123.6,55.26,87,1,5.82,2020-08-08
1809,healdsburg,38.4,-123.8,54.12,91,0,1.99,2020-08-08
1810,ukiah,38.4,-124.0,54.46,91,0,1.99,2020-08-08
1811,ukiah,38.4,-124.2,58.98,83,0,28.14,2020-08-08
1812,ukiah,38.4,-124.4,59.85,83,0,29.17,2020-08-08
1813,ukiah,38.4,-124.6,60.6,83,0,29.93,2020-08-08
1814,ukiah,38.4,-124.8,61.29,82,0,30.53,2020-08-08
1815,cedar city,38.6,-114.0,58.15,27,0,7.4,2020-08-08
1816,cedar city,38.6,-114.2,60.06,25,0,5.03,2020-08-08
1817,cedar city,38.6,-114.4,58.51,26,0,5.08,2020-08-08
1818,cedar city,38.6,-114.6,59.04,26,0,4.88,2020-08-08
1819,saint george,38.6,-114.8,58.19,26,0,3.69,2020-08-08
1820,saint george,38.6,-115.0,60.31,24,0,3.98,2020-08-08
1821,saint george,38.6,-115.2,62.04,23,0,4.34,2020-08-08
1822,elko,38.6,-115.4,62.17,23,0,4.65,2020-08-08
1823,elko,38.6,-115.6,72.37,17,0,3.62,2020-08-08
1824,elko,38.6,-115.8,69.57,19,0,5.3,2020-08-08
1825,elko,38.6,-116.0,66.51,21,0,5.79,2020-08-08
1826,elko,38.6,-116.2,64.96,23,0,3.87,2020-08-08
1827,elko,38.6,-116.4,55.81,32,0,3.67,2020-08-08
1828,fallon,38.6,-116.6,55.63,33,0,3.6,2020-08-08
1829,fallon,38.6,-116.8,62.6,16,1,6.93,2020-08-08
1830,fallon,38.6,-117.0,62.6,16,1,6.93,2020-08-08
1831,fallon,38.6,-117.2,62.6,16,1,6.93,2020-08-08
1832,fallon,38.6,-117.4,62.6,16,1,6.93,2020-08-08
1833,fallon,38.6,-117.6,63.86,25,0,3.87,2020-08-08
1834,fallon,38.6,-117.8,66.33,23,0,4.0,2020-08-08
1835,fallon,38.6,-118.0,73.4,16,0,4.7,2020-08-08
1836,fallon,38.6,-118.2,73.4,16,0,4.7,2020-08-08
1837,fallon,38.6,-118.4,73.4,16,0,4.7,2020-08-08
1838,fallon,38.6,-118.6,67.91,16,19,4.7,2020-08-08
1839,fallon,38.6,-118.8,65.21,16,52,4.7,2020-08-08
1840,fallon,38.6,-119.0,63.82,16,74,4.7,2020-08-08
1841,carson city,38.6,-119.2,63.27,46,1,3.27,2020-08-08
1842,south lake tahoe,38.6,-119.4,60.64,46,1,3.67,2020-08-08
1843,south lake tahoe,38.6,-119.6,59.63,46,1,2.8,2020-08-08
1844,south lake tahoe,38.6,-119.8,59.99,82,1,5.82,2020-08-08
1845,south lake tahoe,38.6,-120.0,62.2,82,1,5.82,2020-08-08
1846,south lake tahoe,38.6,-120.2,63.43,82,1,5.82,2020-08-08
1847,placerville,38.6,-120.4,64.42,43,1,6.11,2020-08-08
1848,placerville,38.6,-120.6,67.24,43,1,5.77,2020-08-08
1849,placerville,38.6,-120.8,69.6,43,1,4.61,2020-08-08
1850,cameron park,38.6,-121.0,71.47,43,1,2.89,2020-08-08
1851,folsom,38.6,-121.2,71.46,60,1,9.17,2020-08-08
1852,la riviera,38.6,-121.4,71.13,60,1,9.17,2020-08-08
1853,west sacramento,38.6,-121.6,71.11,60,1,9.17,2020-08-08
1854,davis,38.6,-121.8,70.75,68,1,3.36,2020-08-08
1855,dixon,38.6,-122.0,67.32,68,1,3.36,2020-08-08
1856,napa,38.6,-122.2,62.13,72,1,23.04,2020-08-08
1857,sonoma,38.6,-122.4,58.57,100,75,3.36,2020-08-08
1858,santa rosa,38.6,-122.6,57.87,87,1,5.82,2020-08-08
1859,windsor,38.6,-122.8,57.34,87,1,5.82,2020-08-08
1860,healdsburg,38.6,-123.0,57.06,87,1,5.82,2020-08-08
1861,healdsburg,38.6,-123.2,56.97,87,1,5.82,2020-08-08
1862,healdsburg,38.6,-123.4,56.79,87,1,5.82,2020-08-08
1863,ukiah,38.6,-123.6,57.09,87,1,5.82,2020-08-08
1864,ukiah,38.6,-123.8,56.61,88,0,22.88,2020-08-08
1865,ukiah,38.6,-124.0,54.55,88,0,26.08,2020-08-08
1866,ukiah,38.6,-124.2,55.0,88,0,28.16,2020-08-08
1867,ukiah,38.6,-124.4,59.63,83,0,29.46,2020-08-08
1868,ukiah,38.6,-124.6,60.42,83,0,30.33,2020-08-08
1869,ukiah,38.6,-124.8,61.12,82,0,30.8,2020-08-08
1870,cedar city,38.8,-114.0,66.06,21,0,7.99,2020-08-08
1871,cedar city,38.8,-114.2,49.01,37,0,3.98,2020-08-08
1872,cedar city,38.8,-114.4,59.0,15,1,12.75,2020-08-08
1873,cedar city,38.8,-114.6,59.0,15,1,12.75,2020-08-08
1874,cedar city,38.8,-114.8,59.0,15,1,12.75,2020-08-08
1875,west wendover,38.8,-115.0,59.0,15,1,12.75,2020-08-08
1876,elko,38.8,-115.2,59.0,15,1,12.75,2020-08-08
1877,elko,38.8,-115.4,63.12,23,0,3.47,2020-08-08
1878,elko,38.8,-115.6,69.3,19,0,3.02,2020-08-08
1879,elko,38.8,-115.8,62.35,24,0,4.34,2020-08-08
1880,elko,38.8,-116.0,63.99,23,0,5.75,2020-08-08
1881,elko,38.8,-116.2,59.97,27,0,4.23,2020-08-08
1882,elko,38.8,-116.4,58.33,29,0,4.43,2020-08-08
1883,elko,38.8,-116.6,46.47,43,0,5.28,2020-08-08
1884,fallon,38.8,-116.8,59.67,28,0,6.13,2020-08-08
1885,fallon,38.8,-117.0,58.06,30,0,5.14,2020-08-08
1886,fallon,38.8,-117.2,61.3,28,0,2.71,2020-08-08
1887,fallon,38.8,-117.4,54.77,35,0,1.63,2020-08-08
1888,fallon,38.8,-117.6,60.06,29,0,4.41,2020-08-08
1889,fallon,38.8,-117.8,63.07,26,0,5.1,2020-08-08
1890,fallon,38.8,-118.0,73.4,16,0,4.7,2020-08-08
1891,fallon,38.8,-118.2,73.4,16,0,4.7,2020-08-08
1892,fallon,38.8,-118.4,72.21,16,0,4.7,2020-08-08
1893,fallon,38.8,-118.6,70.45,16,29,4.7,2020-08-08
1894,fallon,38.8,-118.8,69.75,16,66,4.7,2020-08-08
1895,fallon,38.8,-119.0,65.46,16,48,4.7,2020-08-08
1896,carson city,38.8,-119.2,64.02,58,1,8.05,2020-08-08
1897,carson city,38.8,-119.4,62.47,58,1,8.05,2020-08-08
1898,carson city,38.8,-119.6,62.24,58,1,8.05,2020-08-08
1899,south lake tahoe,38.8,-119.8,61.83,82,1,5.82,2020-08-08
1900,south lake tahoe,38.8,-120.0,61.48,82,1,5.82,2020-08-08
1901,south lake tahoe,38.8,-120.2,62.01,82,1,5.82,2020-08-08
1902,placerville,38.8,-120.4,65.53,43,1,5.57,2020-08-08
1903,placerville,38.8,-120.6,67.8,43,1,5.91,2020-08-08
1904,placerville,38.8,-120.8,68.68,43,1,5.35,2020-08-08
1905,auburn,38.8,-121.0,70.54,46,1,5.82,2020-08-08
1906,rocklin,38.8,-121.2,71.82,46,1,5.82,2020-08-08
1907,north highlands,38.8,-121.4,72.05,47,1,5.79,2020-08-08
1908,rio linda,38.8,-121.6,71.98,60,1,9.17,2020-08-08
1909,woodland,38.8,-121.8,71.91,60,1,9.17,2020-08-08
1910,woodland,38.8,-122.0,70.18,60,1,9.17,2020-08-08
1911,woodland,38.8,-122.2,63.73,68,1,3.36,2020-08-08
1912,clearlake,38.8,-122.4,59.56,87,1,5.82,2020-08-08
1913,clearlake,38.8,-122.6,57.43,87,1,5.82,2020-08-08
1914,healdsburg,38.8,-122.8,57.78,87,1,5.82,2020-08-08
1915,healdsburg,38.8,-123.0,58.21,87,1,5.82,2020-08-08
1916,ukiah,38.8,-123.2,57.45,87,1,5.82,2020-08-08
1917,ukiah,38.8,-123.4,56.95,87,1,5.82,2020-08-08
1918,ukiah,38.8,-123.6,58.17,88,0,8.5,2020-08-08
1919,ukiah,38.8,-123.8,57.69,49,1,18.92,2020-08-08
1920,ukiah,38.8,-124.0,54.07,88,0,24.85,2020-08-08
1921,ukiah,38.8,-124.2,54.36,88,0,27.83,2020-08-08
1922,ukiah,38.8,-124.4,59.4,83,0,29.53,2020-08-08
1923,ukiah,38.8,-124.6,60.19,83,0,30.44,2020-08-08
1924,ukiah,38.8,-124.8,60.93,82,0,30.71,2020-08-08
1925,cedar city,39.0,-114.0,70.12,18,0,6.67,2020-08-08
1926,west wendover,39.0,-114.2,59.0,15,1,12.75,2020-08-08
1927,west wendover,39.0,-114.4,59.0,15,1,12.75,2020-08-08
1928,west wendover,39.0,-114.6,59.0,15,1,12.75,2020-08-08
1929,west wendover,39.0,-114.8,59.0,15,1,12.75,2020-08-08
1930,west wendover,39.0,-115.0,59.0,15,1,12.75,2020-08-08
1931,elko,39.0,-115.2,59.0,15,1,12.75,2020-08-08
1932,elko,39.0,-115.4,59.0,15,1,12.75,2020-08-08
1933,elko,39.0,-115.6,64.02,23,0,2.93,2020-08-08
1934,elko,39.0,-115.8,56.44,30,0,2.93,2020-08-08
1935,elko,39.0,-116.0,56.37,30,0,4.47,2020-08-08
1936,elko,39.0,-116.2,56.41,30,0,4.81,2020-08-08
1937,elko,39.0,-116.4,59.81,27,0,6.35,2020-08-08
1938,elko,39.0,-116.6,60.98,26,0,7.99,2020-08-08
1939,fallon,39.0,-116.8,62.6,30,40,4.7,2020-08-08
1940,fallon,39.0,-117.0,62.6,23,40,4.7,2020-08-08
1941,fallon,39.0,-117.2,62.6,28,40,4.7,2020-08-08
1942,fallon,39.0,-117.4,62.6,32,40,4.7,2020-08-08
1943,fallon,39.0,-117.6,62.6,31,40,4.7,2020-08-08
1944,fallon,39.0,-117.8,66.58,24,0,5.37,2020-08-08
1945,fallon,39.0,-118.0,72.99,21,0,4.27,2020-08-08
1946,fallon,39.0,-118.2,72.5,16,0,4.7,2020-08-08
1947,fallon,39.0,-118.4,71.74,30,20,8.05,2020-08-08
1948,fallon,39.0,-118.6,71.56,30,20,8.05,2020-08-08
1949,fallon,39.0,-118.8,71.08,30,20,8.05,2020-08-08
1950,fallon,39.0,-119.0,69.48,30,20,8.05,2020-08-08
1951,carson city,39.0,-119.2,68.04,58,1,8.05,2020-08-08
1952,carson city,39.0,-119.4,67.87,58,1,8.05,2020-08-08
1953,carson city,39.0,-119.6,65.86,58,1,8.05,2020-08-08
